,Unnamed: 0,population,household_income,state,county
2450,2450,23015.0,8425.0,,Franklin County
2451,2451,2984.0,1118.0,,Glascock County
2452,2452,24693.0,9116.0,,Grady County
2453,2453,45204.0,15258.0,,Habersham County
2454,2454,8500.0,3072.0,,Hancock County
2455,2455,116436.0,42755.0,,Lowndes County
2456,2456,21404.0,8238.0,,McDuffie County
2457,2457,29624.0,10622.0,,Madison County
2458,2458,5725.0,2339.0,,Miller County
2459,2459,27455.0,10177.0,,Monroe County
2460,2460,39789.0,14520.0,,Murray County
2461,2461,39194.0,13773.0,,Oconee County
2462,2462,27502.0,10215.0,,Peach County
2463,2463,19336.0,7178.0,,Pierce County
2464,2464,11185.0,3803.0,,Pulaski County
2465,2465,16859.0,7022.0,,Rabun County
2466,2466,202178.0,72526.0,,Richmond County
2467,2467,13977.0,4939.0,,Screven County
2468,2468,25934.0,9977.0,,Stephens County
2469,2469,6245.0,2891.0,,Talbot County
2470,2470,25392.0,8345.0,,Tattnall County
2471,2471,8654.0,3355.0,,Terrell County
2472,2472,26947.0,9792.0,,Toombs County
2473,2473,70095.0,24982.0,,Troup County
2474,2474,8195.0,3080.0,,Twiggs County
2475,2475,69398.0,26306.0,,Walker County
2476,2476,5259.0,2261.0,,Warren County
2477,2477,29959.0,10479.0,,Wayne County
2478,2478,29962.0,11727.0,,White County
2479,2479,9797.0,4115.0,,Wilkes County
2480,2480,66547.0,23841.0,TX,Harrison County
2481,2481,222827.0,76724.0,TX,Hays County
2482,2482,861137.0,243878.0,TX,Hidalgo County
2483,2483,60025.0,23215.0,TX,Hood County
2484,2484,36213.0,11354.0,TX,Howard County
2485,2485,21105.0,7074.0,TX,Hutchinson County
2486,2486,14822.0,4924.0,TX,Jackson County
2487,2487,253136.0,94012.0,TX,Jefferson County
2488,2488,171359.0,58270.0,TX,Johnson County
2489,2489,117.0,62.0,TX,Loving County
2490,2490,5886.0,2199.0,TX,Lynn County
2491,2491,724.0,229.0,TX,McMullen County
2492,2492,5676.0,1722.0,TX,Martin County
2493,2493,58098.0,16647.0,TX,Maverick County
2494,2494,171238.0,57917.0,TX,Midland County
2495,2495,8256.0,2419.0,TX,Mitchell County
2496,2496,21169.0,6659.0,TX,Moore County
2497,2497,65080.0,23765.0,TX,Nacogdoches County
2498,2498,14901.0,5516.0,TX,Nolan County
2499,2499,2110.0,646.0,TX,Oldham County
2500,2500,23186.0,8662.0,TX,Panola County
2501,2501,15725.0,4868.0,TX,Pecos County
2502,2502,6808.0,2580.0,TX,Presidio County
2503,2503,3766.0,1117.0,TX,Reagan County
2504,2504,15546.0,3772.0,TX,Reeves County
2505,2505,17094.0,6749.0,TX,Robertson County
2506,2506,53988.0,18056.0,TX,Rusk County
2507,2507,28574.0,10143.0,TX,San Jacinto County
2508,2508,2898.0,1036.0,TX,Schleicher County
2509,2509,25263.0,9486.0,TX,Shelby County
2510,2510,49018.0,16388.0,TX,Val Verde County
2511,2511,72295.0,22515.0,TX,Walker County
2512,2512,35275.0,13321.0,TX,Washington County
2513,2513,5187.0,2060.0,TX,Wheeler County
2514,2514,21419.0,5882.0,TX,Willacy County
2515,2515,7822.0,2618.0,TX,Winkler County
2516,2516,8612.0,2601.0,TX,Yoakum County
2517,2517,11930.0,3674.0,TX,Zavala County
2518,2518,11182.0,4615.0,,Jefferson Davis County
2519,2519,68307.0,24855.0,,Jones County
2520,2520,54059.0,18585.0,,Lafayette County
2521,2521,75557.0,29718.0,,Lauderdale County
2522,2522,12595.0,5019.0,,Lawrence County
2523,2523,85304.0,31866.0,,Lee County
2524,2524,28764.0,9901.0,,Leflore County
2525,2525,58896.0,22457.0,,Lowndes County
2526,2526,105482.0,40179.0,,Madison County
2527,2527,35502.0,13311.0,,Marshall County
2528,2528,35559.0,13482.0,,Monroe County
2529,2529,29250.0,10495.0,,Neshoba County
2530,2530,10566.0,4015.0,,Noxubee County
2531,2531,49593.0,18849.0,,Oktibbeha County
2532,2532,55512.0,21321.0,,Pearl River County
2533,2533,11981.0,4597.0,,Perry County
2534,2534,31996.0,10823.0,,Pontotoc County
2535,2535,25155.0,9255.0,,Prentiss County
2536,2536,154119.0,56640.0,,Rankin County
2537,2537,28288.0,10228.0,,Scott County
2538,2538,26818.0,9647.0,,Simpson County
2539,2539,18282.0,6304.0,,Stone County
2540,2540,25759.0,8345.0,,Sunflower County
2541,2541,28419.0,10553.0,,Tate County
2542,2542,21976.0,7842.0,,Tippah County
2543,2543,9807.0,3964.0,,Tunica County
2544,2544,28578.0,9849.0,,Union County
2545,2545,46030.0,18107.0,,Warren County
2546,2546,45072.0,17882.0,,Washington County
2547,2547,9727.0,3699.0,,Webster County
2548,2548,8727.0,3345.0,,Wilkinson County
2549,2549,12276.0,5111.0,,Yalobusha County
2550,2550,28511.0,8577.0,,Yazoo County
2551,2551,3547.0,1546.0,,Catron County
2552,2552,64912.0,23641.0,,Chaves County
2553,2553,26763.0,8408.0,,Cibola County
2554,2554,12106.0,5946.0,,Colfax County
2555,2555,49502.0,18620.0,,Curry County
2556,2556,1995.0,554.0,,De Baca County
2557,2557,217696.0,79421.0,,Doña Ana County
2558,2558,57865.0,21548.0,,Eddy County
2559,2559,27391.0,11496.0,,Grant County
2560,2560,4336.0,1345.0,,Guadalupe County
2561,2561,432.0,176.0,,Harding County
2562,2562,4234.0,1742.0,,Hidalgo County
2563,2563,70359.0,22868.0,,Lea County
2564,2564,19640.0,8478.0,,Lincoln County
2565,2565,18976.0,7895.0,,Los Alamos County
2566,2566,24022.0,8911.0,,Luna County
2567,2567,71956.0,21247.0,,McKinley County
2568,2568,4500.0,2278.0,,Mora County
2569,2569,66804.0,23112.0,,Otero County
2570,2570,8265.0,3182.0,,Quay County
2571,2571,38962.0,13035.0,,Rio Arriba County
2572,2572,144954.0,52504.0,,Sandoval County
2573,2573,125608.0,43582.0,,San Juan County
2574,2574,150319.0,63152.0,,Santa Fe County
2575,2575,16723.0,5002.0,,Socorro County
2576,2576,11987.0,4036.0,,Okfuskee County
2577,2577,38553.0,14644.0,,Okmulgee County
2578,2578,47074.0,18364.0,,Osage County
2579,2579,16402.0,6260.0,,Pawnee County
2580,2580,81912.0,31346.0,,Payne County
2581,2581,38385.0,14234.0,,Pontotoc County
2582,2582,72511.0,26066.0,,Pottawatomie County
2583,2583,3635.0,1377.0,,Roger Mills County
2584,2584,92052.0,35208.0,,Rogers County
2585,2585,41687.0,15437.0,,Sequoyah County
2586,2586,43401.0,16607.0,,Stephens County
2587,2587,7347.0,2794.0,,Tillman County
2588,2588,650291.0,253909.0,,Tulsa County
2589,2589,51995.0,20376.0,,Washington County
2590,2590,11066.0,4296.0,,Washita County
2591,2591,20352.0,7608.0,,Woodward County
2592,2592,16090.0,7158.0,,Baker County
2593,2593,415084.0,159330.0,,Clackamas County
2594,2594,39656.0,16019.0,,Clatsop County
2595,2595,52117.0,19872.0,,Columbia County
2596,2596,64175.0,27819.0,,Coos County
2597,2597,23733.0,9998.0,,Crook County
2598,2598,22889.0,10790.0,,Curry County
2599,2599,191749.0,77040.0,,Deschutes County
2600,2600,110015.0,46439.0,,Douglas County
2601,2601,1896.0,905.0,,Gilliam County
2602,2602,7174.0,3453.0,,Grant County
2603,2603,7310.0,3176.0,,Harney County
2604,2604,23270.0,8892.0,,Hood River County
2605,2605,218781.0,89690.0,,Jackson County
2606,2606,24048.0,8395.0,,Jefferson County
2607,2607,87097.0,36606.0,,Josephine County
2608,2608,67606.0,28376.0,,Klamath County
2609,2609,7896.0,3533.0,,Lake County
2610,2610,377749.0,154516.0,,Lane County
2611,2611,49336.0,21841.0,,Lincoln County
2612,2612,127216.0,48290.0,,Linn County
2613,2613,30632.0,10059.0,,Malheur County
2614,2614,343742.0,120474.0,,Marion County
2615,2615,809869.0,334849.0,,Multnomah County
2616,2616,1686.0,727.0,,Sherman County
2617,2617,26782.0,11075.0,,Tillamook County
2618,2618,26502.0,10785.0,,Union County
2619,2619,7065.0,3195.0,,Wallowa County
2620,2620,595761.0,223040.0,,Washington County
2621,2621,1417.0,669.0,,Wheeler County
2622,2622,48645.0,18961.0,,Bristol County
2623,2623,164122.0,70085.0,,Kent County
2624,2624,636161.0,240886.0,,Providence County
2625,2625,126139.0,50220.0,,Washington County
2626,2626,1218380.0,545695.0,,Allegheny County
2627,2627,65356.0,28035.0,,Armstrong County
2628,2628,48154.0,19930.0,,Bedford County
2629,2629,419062.0,156389.0,,Berks County
2630,2630,60721.0,25084.0,,Bradford County
2631,2631,627668.0,240763.0,,Bucks County
2632,2632,131611.0,56933.0,,Cambria County
2633,2633,4512.0,2334.0,,Cameron County
2634,2634,162264.0,59380.0,,Centre County
2635,2635,20346.0,7982.0,,Worth County
2636,2636,8735.0,3547.0,,Clearwater County
2637,2637,27043.0,10885.0,,Elmore County
2638,2638,17771.0,6822.0,,Gem County
2639,2639,29238.0,8825.0,,Jefferson County
2640,2640,161676.0,64475.0,,Kootenai County
2641,2641,3850.0,1649.0,,Lewis County
2642,2642,20817.0,7456.0,,Minidoka County
2643,2643,4429.0,1715.0,,Oneida County
2644,2644,7635.0,2693.0,,Power County
2645,2645,86198.0,31758.0,,Twin Falls County
2646,2646,65670.0,27199.0,,Adams County
2647,2647,16520.0,6359.0,,Bond County
2648,2648,32878.0,13801.0,,Bureau County
2649,2649,12324.0,5068.0,,Cass County
2650,2650,32705.0,13977.0,,Christian County
2651,2651,37549.0,14596.0,,Clinton County
2652,2652,18833.0,7704.0,,Crawford County
2653,2653,15764.0,6732.0,,De Witt County
2654,2654,926005.0,344314.0,,DuPage County
2655,2655,34151.0,13856.0,,Effingham County
2656,2656,38688.0,16207.0,,Franklin County
2657,2657,12988.0,4984.0,,Greene County
2658,2658,8151.0,3366.0,,Hamilton County
2659,2659,6737.0,3028.0,,Henderson County
2660,2660,57517.0,24208.0,,Jackson County
2661,2661,37524.0,16126.0,,Marion County
2662,2662,14041.0,5619.0,,Massac County
2663,2663,34444.0,13576.0,,Monroe County
2664,2664,14557.0,6043.0,,Moultrie County
2665,2665,181111.0,73519.0,,Peoria County
2666,2666,15571.0,6258.0,,Pike County
2667,2667,5720.0,2435.0,,Putnam County
2668,2668,142801.0,60607.0,,Rock Island County
2669,2669,23735.0,10140.0,,Saline County
2670,2670,4982.0,1973.0,,Scott County
2671,2671,44683.0,19741.0,,Stephenson County
2672,2672,76704.0,31013.0,,Vermilion County
2673,2673,13967.0,6020.0,,Washington County
2674,2674,13712.0,6040.0,,White County
2675,2675,66929.0,27937.0,,Williamson County
2676,2676,7048.0,3217.0,,Adair County
2677,2677,12462.0,5196.0,,Appanoose County
2678,2678,25558.0,10306.0,,Benton County
2679,2679,25032.0,9680.0,,Bremer County
2680,2680,19950.0,7584.0,,Buena Vista County
2681,2681,20150.0,8651.0,,Carroll County
2682,2682,42672.0,19452.0,,Cerro Gordo County
2683,2683,9383.0,3950.0,,Clarke County
2684,2684,17527.0,7563.0,,Clayton County
2685,2685,90418.0,35383.0,,Dallas County
2686,2686,17107.0,6915.0,,Delaware County
2687,2687,37032.0,14644.0,,Jasper County
2688,2688,20575.0,8186.0,,Jones County
2689,2689,14864.0,6575.0,,Kossuth County
2690,2690,11125.0,4343.0,,Louisa County
2691,2691,16148.0,6619.0,,Madison County
2692,2692,33193.0,13532.0,,Marion County
2693,2693,10588.0,4472.0,,Mitchell County
2694,2694,10016.0,4479.0,,Montgomery County
2695,2695,32759.0,12592.0,,Taos County
2696,2696,4106.0,1404.0,,Union County
2697,2697,76518.0,26456.0,,Valencia County
2698,2698,10592.0,5039.0,,Barnes County
2699,2699,6860.0,2265.0,,Benson County
2700,2700,6418.0,2876.0,,Bottineau County
2701,2701,3091.0,1323.0,,Bowman County
2702,2702,95509.0,39805.0,,Burleigh County
2703,2703,179937.0,77027.0,,Cass County
2704,2704,4857.0,2127.0,,Dickey County
2705,2705,4362.0,1700.0,,Dunn County
2706,2706,2262.0,1046.0,,Eddy County
2707,2707,3231.0,1483.0,,Foster County
2708,2708,1796.0,814.0,,Golden Valley County
2709,2709,2318.0,1082.0,,Grant County
2710,2710,2314.0,1031.0,,Griggs County
2711,2711,2468.0,1123.0,,Kidder County
2712,2712,4225.0,1869.0,,LaMoure County
2713,2713,5825.0,2562.0,,McHenry County
2714,2714,2535.0,1292.0,,McIntosh County
2715,2715,9531.0,4372.0,,McLean County
2716,2716,8359.0,3663.0,,Mercer County
2717,2717,10348.0,3570.0,,Mountrail County
2718,2718,1962.0,743.0,,Oliver County
2719,2719,6850.0,3169.0,,Pembina County
2720,2720,11521.0,4903.0,,Ramsey County
2721,2721,5258.0,2380.0,,Ransom County
2722,2722,16245.0,6806.0,,Richland County
2723,2723,14437.0,4402.0,,Rolette County
2724,2724,1289.0,684.0,,Sheridan County
2725,2725,4339.0,1107.0,,Sioux County
2726,2726,31164.0,12635.0,,Stark County
2727,2727,1817.0,804.0,,Steele County
2728,2728,2191.0,1104.0,,Towner County
2729,2729,7999.0,3394.0,,Traill County
2730,2730,68962.0,28432.0,,Ward County
2731,2731,36044.0,14646.0,,Williams County
2732,2732,71714.0,21505.0,,Apache County
2733,2733,126442.0,50917.0,,Cochise County
2734,2734,142254.0,49016.0,,Coconino County
2735,2735,53846.0,22523.0,,Gila County
2736,2736,38304.0,11348.0,,Graham County
2737,2737,9465.0,3295.0,,Greenlee County
2738,2738,21035.0,9928.0,,La Paz County
2739,2739,4412779.0,1596784.0,,Maricopa County
2740,2740,210998.0,90413.0,,Mohave County
2741,2741,110271.0,36406.0,,Navajo County
2742,2742,1038476.0,410942.0,,Pima County
2743,2743,447559.0,148435.0,,Pinal County
2744,2744,46594.0,16049.0,,Santa Cruz County
2745,2745,232396.0,101245.0,,Yavapai County
2746,2746,211931.0,74624.0,,Yuma County
2747,2747,12503.0,5125.0,,Allen County
2748,2748,7877.0,3154.0,,Anderson County
2749,2749,16210.0,6039.0,,Atchison County
2750,2750,4493.0,1931.0,,Barber County
2751,2751,26209.0,10628.0,,Barton County
2752,2752,14539.0,5921.0,,Bourbon County
2753,2753,521980.0,192951.0,,Chester County
2754,2754,79466.0,31704.0,,Clearfield County
2755,2755,38549.0,15058.0,,Clinton County
2756,2756,85074.0,35169.0,,Crawford County
2757,2757,251487.0,101176.0,,Cumberland County
2758,2758,565328.0,209596.0,,Delaware County
2759,2759,30077.0,14215.0,,Elk County
2760,2760,130329.0,55346.0,,Fayette County
2761,2761,7190.0,2131.0,,Forest County
2762,2762,14492.0,6040.0,,Fulton County
2763,2763,36484.0,14503.0,,Greene County
2764,2764,84463.0,33855.0,,Indiana County
2765,2765,43570.0,18400.0,,Jefferson County
2766,2766,210162.0,87737.0,,Lackawanna County
2767,2767,543050.0,204003.0,,Lancaster County
2768,2768,140410.0,53857.0,,Lebanon County
2769,2769,367338.0,140072.0,,Lehigh County
2770,2770,114014.0,46160.0,,Lycoming County
2771,2771,41021.0,17059.0,,McKean County
2772,2772,110519.0,46821.0,,Mercer County
2773,2773,168824.0,59950.0,,Monroe County
2774,2774,827180.0,318648.0,,Montgomery County
2775,2775,18178.0,7475.0,,Montour County
2776,2776,304233.0,115300.0,,Northampton County
2777,2777,91234.0,39048.0,,Northumberland County
2778,2778,46133.0,18512.0,,Perry County
2779,2779,1581531.0,613125.0,,Philadelphia County
2780,2780,55660.0,22717.0,,Pike County
2781,2781,16685.0,6630.0,,Potter County
2782,2782,141935.0,58646.0,,Schuylkill County
2783,2783,40452.0,14824.0,,Snyder County
2784,2784,73844.0,29518.0,,Somerset County
2785,2785,6038.0,2751.0,,Sullivan County
2786,2786,40604.0,17027.0,,Susquehanna County
2787,2787,40759.0,16442.0,,Tioga County
2788,2788,44831.0,14762.0,,Union County
2789,2789,51355.0,22103.0,,Venango County
2790,2790,39466.0,17124.0,,Warren County
2791,2791,207081.0,85201.0,,Washington County
2792,2792,51268.0,18938.0,,Wayne County
2793,2793,27078.0,10887.0,,Wyoming County
2794,2794,447628.0,174425.0,,York County
2795,2795,24582.0,9597.0,,Abbeville County
2796,2796,8789.0,3426.0,,Allendale County
2797,2797,200183.0,78636.0,,Anderson County
2798,2798,21170.0,8670.0,,Barnwell County
2799,2799,189732.0,74231.0,,Beaufort County
2800,2800,14608.0,6221.0,,Calhoun County
2801,2801,407543.0,163411.0,,Charleston County
2802,2802,32260.0,12861.0,,Chester County
2803,2803,45833.0,18213.0,,Chesterfield County
2804,2804,37624.0,15281.0,,Colleton County
2805,2805,66858.0,26117.0,,Darlington County
2806,2806,30473.0,11147.0,,Dillon County
2807,2807,27021.0,9171.0,,Edgefield County
2808,2808,22406.0,9315.0,,Fairfield County
2809,2809,62150.0,25758.0,,Georgetown County
2810,2810,13796.0,5976.0,,O'Brien County
2811,2811,8941.0,3712.0,,Palo Alto County
2812,2812,485418.0,191125.0,,Polk County
2813,2813,18391.0,7827.0,,Poweshiek County
2814,2814,172938.0,67437.0,,Scott County
2815,2815,97355.0,37997.0,,Story County
2816,2816,6160.0,2567.0,,Taylor County
2817,2817,35102.0,14404.0,,Wapello County
2818,2818,6426.0,2620.0,,Wayne County
2819,2819,10474.0,4533.0,,Winnebago County
2820,2820,7422.0,3199.0,,Worth County
2821,2821,575421.0,213122.0,,Anne Arundel County
2822,2822,92094.0,32558.0,,Calvert County
2823,2823,102889.0,37293.0,,Cecil County
2824,2824,255955.0,94299.0,,Frederick County
2825,2825,322407.0,116457.0,,Howard County
2826,2826,1047661.0,372825.0,,Montgomery County
2827,2827,113182.0,41280.0,,St. Mary's County
2828,2828,25435.0,11219.0,,Cheboygan County
2829,2829,78957.0,30182.0,,Clinton County
2830,2830,25373.0,11491.0,,Dickinson County
2831,2831,33175.0,14197.0,,Emmet County
2832,2832,14715.0,6896.0,,Gogebic County
2833,2833,45707.0,18180.0,,Hillsdale County
2834,2834,290923.0,113678.0,,Ingham County
2835,2835,25213.0,11772.0,,Iosco County
2836,2836,158174.0,62216.0,,Jackson County
2837,2837,652617.0,244795.0,,Kent County
2838,2838,87975.0,34041.0,,Lapeer County
2839,2839,98310.0,38693.0,,Lenawee County
2840,2840,10781.0,5268.0,,Mackinac County
2841,2841,66403.0,27177.0,,Marquette County
2842,2842,22902.0,10403.0,,Menominee County
2843,2843,15075.0,6194.0,,Missaukee County
2844,2844,9270.0,4490.0,,Montmorency County
2845,2845,1255340.0,509589.0,,Oakland County
2846,2846,5802.0,2823.0,,Ontonagon County
2847,2847,24613.0,9985.0,,Otsego County
2848,2848,12687.0,5923.0,,Presque Isle County
2849,2849,159285.0,65668.0,,St. Clair County
2850,2850,8031.0,3675.0,,Schoolcraft County
2851,2851,75416.0,29882.0,,Van Buren County
2852,2852,24098.0,8085.0,,George County
2853,2853,47339.0,21494.0,,Hancock County
2854,2854,17414.0,6358.0,,Holmes County
2855,2855,23396.0,8525.0,,Itawamba County
2856,2856,7129.0,2543.0,,Jefferson County
2857,2857,9829.0,3757.0,,Kemper County
2858,2858,62693.0,22467.0,,Lamar County
2859,2859,22791.0,8113.0,,Leake County
2860,2860,34197.0,13127.0,,Lincoln County
2861,2861,24785.0,9770.0,,Marion County
2862,2862,9956.0,4366.0,,Montgomery County
2863,2863,21215.0,7926.0,,Newton County
2864,2864,34079.0,12354.0,,Panola County
2865,2865,39365.0,14561.0,,Pike County
2866,2866,7038.0,3022.0,,Quitman County
2867,2867,4427.0,1757.0,,Sharkey County
2868,2868,15919.0,5888.0,,Smith County
2869,2869,66890.0,24833.0,,Butler County
2870,2870,3280.0,1418.0,,Chautauqua County
2871,2871,20017.0,7954.0,,Cherokee County
2872,2872,2006.0,890.0,,Clark County
2873,2873,8030.0,3741.0,,Clay County
2874,2874,8218.0,3648.0,,Coffey County
2875,2875,1759.0,818.0,,Comanche County
2876,2876,38874.0,15603.0,,Crawford County
2877,2877,18614.0,7933.0,,Dickinson County
2878,2878,7616.0,3003.0,,Doniphan County
2879,2879,2822.0,1285.0,,Edwards County
2880,2880,2502.0,1150.0,,Elk County
2881,2881,6176.0,2390.0,,Ellsworth County
2882,2882,36451.0,12494.0,,Finney County
2883,2883,25643.0,10190.0,,Franklin County
2884,2884,33309.0,12866.0,,Geary County
2885,2885,2464.0,1252.0,,Graham County
2886,2886,6020.0,2150.0,,Gray County
2887,2887,1156.0,491.0,,Greeley County
2888,2888,2552.0,818.0,,Hamilton County
2889,2889,5506.0,2367.0,,Harper County
2890,2890,3990.0,1401.0,,Haskell County
2891,2891,1872.0,790.0,,Hodgeman County
2892,2892,18974.0,7619.0,,Jefferson County
2893,2893,597574.0,233599.0,,Johnson County
2894,2894,3863.0,1270.0,,Kearny County
2895,2895,2483.0,975.0,,Kiowa County
2896,2896,19938.0,8270.0,,Labette County
2897,2897,81499.0,27645.0,,Leavenworth County
2898,2898,3013.0,1305.0,,Lincoln County
2899,2899,2789.0,1144.0,,Logan County
2900,2900,28557.0,12479.0,,McPherson County
2901,2901,11865.0,4838.0,,Marion County
2902,2902,4120.0,1715.0,,Meade County
2903,2903,33740.0,13000.0,,Miami County
2904,2904,32114.0,13767.0,,Montgomery County
2905,2905,5551.0,2344.0,,Morris County
2906,2906,10109.0,4069.0,,Nemaha County
2907,2907,16008.0,6462.0,,Neosho County
2908,2908,5416.0,1865.0,,Norton County
2909,2909,3494.0,1687.0,,Osborne County
2910,2910,5776.0,2433.0,,Ottawa County
2911,2911,6539.0,2447.0,,Pawnee County
2912,2912,5297.0,2406.0,,Phillips County
2913,2913,24203.0,8883.0,,Pottawatomie County
2914,2914,9324.0,3733.0,,Pratt County
2915,2915,2490.0,1169.0,,Rawlins County
2916,2916,62421.0,24970.0,,Reno County
2917,2917,4607.0,2176.0,,Republic County
2918,2918,9532.0,3939.0,,Rice County
2919,2919,74059.0,26878.0,,Riley County
2920,2920,4985.0,2167.0,,Rooks County
2921,2921,2953.0,1448.0,,Rush County
2922,2922,6896.0,3005.0,,Russell County
2923,2923,54384.0,22251.0,,Saline County
2924,2924,4893.0,2062.0,,Scott County
2925,2925,515416.0,199320.0,,Sedgwick County
2926,2926,21902.0,7183.0,,Seward County
2927,2927,177293.0,72962.0,,Shawnee County
2928,2928,2515.0,1080.0,,Sheridan County
2929,2929,19223.0,6893.0,,Hampton County
2930,2930,344186.0,136219.0,,Horry County
2931,2931,65926.0,25293.0,,Kershaw County
2932,2932,95378.0,35228.0,,Lancaster County
2933,2933,66990.0,25555.0,,Laurens County
2934,2934,295033.0,115220.0,,Lexington County
2935,2935,9495.0,3984.0,,McCormick County
2936,2936,26376.0,9384.0,,Marlboro County
2937,2937,38329.0,14976.0,,Newberry County
2938,2938,86953.0,33629.0,,Orangeburg County
2939,2939,125381.0,48522.0,,Pickens County
2940,2940,20292.0,7360.0,,Saluda County
2941,2941,313791.0,118788.0,,Spartanburg County
2942,2942,27325.0,11707.0,,Union County
2943,2943,30810.0,12705.0,,Williamsburg County
2944,2944,273887.0,103582.0,,York County
2945,2945,18338.0,7684.0,,Beadle County
2946,2946,3430.0,1036.0,,Bennett County
2947,2947,35115.0,13364.0,,Brookings County
2948,2948,38988.0,16245.0,,Brown County
2949,2949,2005.0,540.0,,Buffalo County
2950,2950,10295.0,4179.0,,Butte County
2951,2951,1458.0,699.0,,Campbell County
2952,2952,9324.0,3149.0,,Charles Mix County
2953,2953,3715.0,1584.0,,Clark County
2954,2954,14076.0,5259.0,,Clay County
2955,2955,28133.0,12090.0,,Codington County
2956,2956,4106.0,1205.0,,Corson County
2957,2957,8826.0,3893.0,,Custer County
2958,2958,19890.0,8651.0,,Davison County
2959,2959,5452.0,2568.0,,Day County
2960,2960,4309.0,1777.0,,Deuel County
2961,2961,5841.0,1731.0,,Dewey County
2962,2962,2913.0,1203.0,,Douglas County
2963,2963,3876.0,1550.0,,Edmunds County
2964,2964,6721.0,3138.0,,Fall River County
2965,2965,2315.0,920.0,,Faulk County
2966,2966,7125.0,3148.0,,Grant County
2967,2967,4193.0,1832.0,,Gregory County
2968,2968,1935.0,758.0,,Haakon County
2969,2969,6104.0,2242.0,,Hamlin County
2970,2970,3064.0,1426.0,,Hand County
2971,2971,1178.0,516.0,,Harding County
2972,2972,17560.0,7475.0,,Hughes County
2973,2973,1446.0,616.0,,Hyde County
2974,2974,3296.0,815.0,,Jackson County
2975,2975,873.0,419.0,,Jones County
2976,2976,4936.0,2172.0,,Kingsbury County
2977,2977,516126.0,198015.0,,Greenville County
2978,2978,12747.0,4712.0,,Lake County
2979,2979,58887.0,20341.0,,Lincoln County
2980,2980,3831.0,1393.0,,Lyman County
2981,2981,2316.0,996.0,,McPherson County
2982,2982,4881.0,1898.0,,Marshall County
2983,2983,2065.0,675.0,,Mellette County
2984,2984,2213.0,963.0,,Miner County
2985,2985,6508.0,2608.0,,Moody County
2986,2986,14041.0,4322.0,,Tallahatchie County
2987,2987,19396.0,7938.0,,Tishomingo County
2988,2988,14423.0,5707.0,,Walthall County
2989,2989,20344.0,7967.0,,Wayne County
2990,2990,18116.0,7100.0,,Winston County
2991,2991,679037.0,272528.0,,Bernalillo County
2992,2992,18723.0,6785.0,,Roosevelt County
2993,2993,27546.0,11942.0,,San Miguel County
2994,2994,10988.0,5402.0,,Sierra County
2995,2995,15477.0,5957.0,,Torrance County
2996,2996,2271.0,1058.0,,Adams County
2997,2997,886.0,366.0,,Billings County
2998,2998,2142.0,950.0,,Burke County
2999,2999,3769.0,1778.0,,Cavalier County
3000,3000,2289.0,1060.0,,Divide County
3001,3001,3262.0,1546.0,,Emmons County
3002,3002,70243.0,30779.0,,Grand Forks County
3003,3003,2510.0,1093.0,,Hettinger County
3004,3004,1743.0,812.0,,Logan County
3005,3005,13836.0,4478.0,,McKenzie County
3006,3006,31118.0,13502.0,,Morton County
3007,3007,2864.0,1428.0,,Nelson County
3008,3008,4061.0,1843.0,,Pierce County
3009,3009,2387.0,931.0,,Renville County
3010,3010,3899.0,1897.0,,Sargent County
3011,3011,788.0,336.0,,Slope County
3012,3012,20879.0,8977.0,,Stutsman County
3013,3013,10642.0,4820.0,,Walsh County
3014,3014,3889.0,1941.0,,Wells County
3015,3015,9575.0,3757.0,,Brown County
3016,3016,2604.0,1082.0,,Chase County
3017,3017,2639.0,1263.0,,Cheyenne County
3018,3018,8831.0,3641.0,,Cloud County
3019,3019,35090.0,13800.0,,Cowley County
3020,3020,2826.0,1414.0,,Decatur County
3021,3021,121304.0,47972.0,,Douglas County
3022,3022,28747.0,11686.0,,Ellis County
3023,3023,33718.0,11237.0,,Ford County
3024,3024,2650.0,1260.0,,Gove County
3025,3025,7324.0,2561.0,,Grant County
3026,3026,6010.0,2695.0,,Greenwood County
3027,3027,34434.0,13396.0,,Harvey County
3028,3028,13249.0,5429.0,,Jackson County
3029,3029,2854.0,1386.0,,Jewell County
3030,3030,7173.0,3253.0,,Kingman County
3031,3031,1523.0,737.0,,Lane County
3032,3032,9687.0,4509.0,,Linn County
3033,3033,33237.0,13561.0,,Lyon County
3034,3034,9713.0,4128.0,,Marshall County
3035,3035,6053.0,2593.0,,Mitchell County
3036,3036,2656.0,1036.0,,Morton County
3037,3037,2838.0,1260.0,,Ness County
3038,3038,15855.0,6624.0,,Osage County
3039,3039,4125.0,1758.0,,Stafford County
3040,3040,22928.0,9462.0,,Sumner County
3041,3041,6877.0,2722.0,,Wabaunsee County
3042,3042,2112.0,935.0,,Wichita County
3043,3043,3117.0,1390.0,,Woodson County
3044,3044,21065.0,7816.0,,Allen County
3045,3045,5904.0,2569.0,,Sherman County
3046,3046,3594.0,1664.0,,Smith County
3047,3047,2030.0,850.0,,Stanton County
3048,3048,5498.0,1770.0,,Stevens County
3049,3049,7748.0,3294.0,,Thomas County
3050,3050,2802.0,1353.0,,Trego County
3051,3051,1583.0,651.0,,Wallace County
3052,3052,5474.0,2412.0,,Washington County
3053,3053,8600.0,3627.0,,Wilson County
